ts,round,wave,agent,x_families,y,model,split,metric,value,coverage,notes
2026-09-19T00:08,R1,2,d0748ae4,C,y2_neg_2of3,single_c_n_days_with_tx_trainpick,holdout,auroc,0.382416,1.0000,selected on train; sign=+; train_auc=0.5770
2026-09-19T00:08,R1,2,d0748ae4,-,y2_neg_2of3,holdout_base,holdout,n_pos,23,0.8331,holdout labels n=857; base rate noisy for AUROC
2026-09-19T00:09,R1,2,d0748ae4,javier14,y2_neg_2of3,javier_score,holdout,coverage_vs_all_y,0.833139,0.8331,n_pred=714 of n_y=857; cov_w>=0.5; first auroc_neg_score coverage was among scored only
2026-09-19T00:09,R3,3,d2753bb5,A+C+D+E+F+G+H,y3_recover_cash_6m,lightgbm_y3y6,cv5_group,auroc,0.70959,0.2541,"train on stressed (labeled) rows only; X may use E; never B; trees=50; n_x=278; lags=1,3; meta=group_size,n_banking; vs_dummy=0.899/0.500; vs_single=f_sched_vs_obs nan; beats_single=False"
2026-09-19T00:09,R3,3,d2753bb5,A+C+D+E+F+G+H,y3_recover_cash_6m,lightgbm_y3y6,holdout,auroc,0.899483,1.0000,"train on stressed (labeled) rows only; X may use E; never B; trees=50; n_x=278; lags=1,3; meta=group_size,n_banking; vs_dummy=0.899/0.500; vs_single=f_sched_vs_obs nan; beats_single=False"
2026-09-19T00:09,R3,3,d2753bb5,-,y3_recover_cash_6m,dummy_prior,holdout,auroc,0.5,1.0000,constant train prevalence 0.0712
2026-09-19T00:09,R3,3,d2753bb5,F,y3_recover_cash_6m,single_f_sched_vs_obs,holdout,auroc,,0.0000,sign=1; train_auc=0.8711; pick=train_best_allowed
2026-09-19T00:09,R3,3,d2753bb5,B+D+E+F+G+H,y6_missed_payroll,lightgbm_y3y6,cv5_group,auroc,0.577388,0.2701,"usual-payroll rows; never A or C; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.483/0.500; vs_single=f_w_rate nan; beats_single=False"
2026-09-19T00:09,R3,3,d2753bb5,B+D+E+F+G+H,y6_missed_payroll,lightgbm_y3y6,holdout,auroc,0.483225,1.0000,"usual-payroll rows; never A or C; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.483/0.500; vs_single=f_w_rate nan; beats_single=False"
2026-09-19T00:09,R3,3,d2753bb5,-,y6_missed_payroll,dummy_prior,holdout,auroc,0.5,1.0000,constant train prevalence 0.0611
2026-09-19T00:09,R3,3,d2753bb5,F,y6_missed_payroll,single_f_w_rate,holdout,auroc,,0.0000,sign=-1; train_auc=0.6972; pick=train_best_allowed
2026-09-19T00:09,R3,3,d2753bb5,B+D+E+F+G+H,y6_zero_in_3,lightgbm_y3y6_diag,cv5_group,auroc,0.924323,0.7685,"CAUTION inverse-size diagnostic; CAUTION diagnostic only: one-sided size AUROC 0.12 is a strong inverse size proxy (two-sided 0.88); not a clean win; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.947/0.500; vs_single=h_share_group_in 0.9043434172722663; beats_single=True"
2026-09-19T00:09,R3,3,d2753bb5,B+D+E+F+G+H,y6_zero_in_3,lightgbm_y3y6_diag,holdout,auroc,0.946625,1.0000,"CAUTION inverse-size diagnostic; CAUTION diagnostic only: one-sided size AUROC 0.12 is a strong inverse size proxy (two-sided 0.88); not a clean win; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.947/0.500; vs_single=h_share_group_in 0.9043434172722663; beats_single=True"
2026-09-19T00:09,R3,3,d2753bb5,-,y6_zero_in_3,dummy_prior,holdout,auroc,0.5,1.0000,CAUTION inverse-size diagnostic; constant train prevalence 0.0872
2026-09-19T00:09,R3,3,d2753bb5,H,y6_zero_in_3,single_h_share_group_in,holdout,auroc,0.904343,0.9870,CAUTION inverse-size diagnostic; sign=-1; train_auc=0.8592; pick=train_best_allowed
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,cv5_group,auroc,0.614352,0.2318,"trees=60; cv_std=0.0564; beats_single_hold=False; top=h_n_siblings_active_lag3:0.023,h_group_size_lag1:0.017,c_salary_month_lag3:0.014,h_group_size:0.013,f_fc_r_lag1:0.011,g_custom_share:0.011"
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,holdout,auroc,0.187451,1.0000,"trees=60; cv_std=0.0564; beats_single_hold=False; top=h_n_siblings_active_lag3:0.023,h_group_size_lag1:0.017,c_salary_month_lag3:0.014,h_group_size:0.013,f_fc_r_lag1:0.011,g_custom_share:0.011"
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,dummy_prior,holdout,auroc,0.5,1.0000,sklearn DummyClassifier strategy=prior
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,single_f_w_rate_lag1,holdout,auroc,,1.0000,sign=-; train_auc=0.6675; feat=f_w_rate_lag1
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,holdout,pr_auc,0.045834,1.0000,"trees=60; cv_std=0.0564; beats_single_hold=False; top=h_n_siblings_active_lag3:0.023,h_group_size_lag1:0.017,c_salary_month_lag3:0.014,h_group_size:0.013,f_fc_r_lag1:0.011,g_custom_share:0.011"
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,cv5_group,auroc,0.4918,0.1567,"trees=60; cv_std=0.0339; beats_single_hold=False; top=g_n_types:0.014,d_tx_cp_share:0.013,a_growth_12_lag3:0.013,c_zero_in_share_6_lag1:0.013,a_net_margin:0.013,g_n_accounts:0.012"
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,holdout,auroc,0.45621,1.0000,"trees=60; cv_std=0.0339; beats_single_hold=False; top=g_n_types:0.014,d_tx_cp_share:0.013,a_growth_12_lag3:0.013,c_zero_in_share_6_lag1:0.013,a_net_margin:0.013,g_n_accounts:0.012"
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,dummy_prior,holdout,auroc,0.5,1.0000,sklearn DummyClassifier strategy=prior
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,single_f_months_to_next_pay_lag3,holdout,auroc,,1.0000,sign=+; train_auc=0.6766; feat=f_months_to_next_pay_lag3
2026-09-19T00:09,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,holdout,pr_auc,0.0497431,1.0000,"trees=60; cv_std=0.0339; beats_single_hold=False; top=g_n_types:0.014,d_tx_cp_share:0.013,a_growth_12_lag3:0.013,c_zero_in_share_6_lag1:0.013,a_net_margin:0.013,g_n_accounts:0.012"
2026-09-19T00:10,R3,3,6bfff878,A+C+D+E+F+G+H,y2_neg_2of3,lightgbm_panel,cv5_group,auroc,0.537765,0.7807,"trees=200; n_x=276; lags=1,3; meta=group_size,n_banking; no_monotone; skipped=-; vs_dummy=0.491/0.500; vs_single_train=a_n_tx 0.41536336148472525; vs_single_pub=None nan"
2026-09-19T00:10,R3,3,6bfff878,A+C+D+E+F+G+H,y2_neg_2of3,lightgbm_panel,cv5_group,pr_auc,0.0827385,0.7807,"trees=200; n_x=276; lags=1,3; meta=group_size,n_banking; no_monotone; skipped=-; vs_dummy=0.491/0.500; vs_single_train=a_n_tx 0.41536336148472525; vs_single_pub=None nan"
2026-09-19T00:10,R3,3,6bfff878,A+C+D+E+F+G+H,y2_neg_2of3,lightgbm_panel,holdout,auroc,0.491242,1.0000,"trees=200; n_x=276; lags=1,3; meta=group_size,n_banking; no_monotone; skipped=-; vs_dummy=0.491/0.500; vs_single_train=a_n_tx 0.41536336148472525; vs_single_pub=None nan"
2026-09-19T00:10,R3,3,6bfff878,A+C+D+E+F+G+H,y2_neg_2of3,lightgbm_panel,holdout,pr_auc,0.0312418,1.0000,"trees=200; n_x=276; lags=1,3; meta=group_size,n_banking; no_monotone; skipped=-; vs_dummy=0.491/0.500; vs_single_train=a_n_tx 0.41536336148472525; vs_single_pub=None nan"
2026-09-19T00:10,R3,3,6bfff878,-,y2_neg_2of3,dummy_prior,holdout,auroc,0.5,1.0000,constant train prevalence 0.0732
2026-09-19T00:10,R3,3,6bfff878,A,y2_neg_2of3,single_a_n_tx,holdout,auroc,0.415363,1.0000,sign=1; train_auc=0.6007; src=baselines.single_feature_auroc
2026-09-19T00:10,R3,3,d2753bb5,A+C+D+E+F+G+H,y3_recover_cash_6m,lightgbm_y3y6,cv5_group,auroc,0.70959,0.2541,"train on stressed (labeled) rows only; X may use E; never B; trees=50; n_x=278; lags=1,3; meta=group_size,n_banking; vs_dummy=0.899/0.500; vs_single=c_n_days_with_tx 0.7967032967032966; beats_single=True"
2026-09-19T00:10,R3,3,d2753bb5,A+C+D+E+F+G+H,y3_recover_cash_6m,lightgbm_y3y6,holdout,auroc,0.899483,1.0000,"train on stressed (labeled) rows only; X may use E; never B; trees=50; n_x=278; lags=1,3; meta=group_size,n_banking; vs_dummy=0.899/0.500; vs_single=c_n_days_with_tx 0.7967032967032966; beats_single=True"
2026-09-19T00:10,R3,3,d2753bb5,-,y3_recover_cash_6m,dummy_prior,holdout,auroc,0.5,1.0000,constant train prevalence 0.0712
2026-09-19T00:10,R3,3,d2753bb5,C,y3_recover_cash_6m,single_c_n_days_with_tx,holdout,auroc,0.796703,1.0000,sign=-1; train_auc=0.7231; pick=train_best_allowed
2026-09-19T00:10,R3,3,d2753bb5,B+D+E+F+G+H,y6_missed_payroll,lightgbm_y3y6,cv5_group,auroc,0.577388,0.2701,"usual-payroll rows; never A or C; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.483/0.500; vs_single=e_dpo_proxy 0.6846846846846847; beats_single=False"
2026-09-19T00:10,R3,3,d2753bb5,B+D+E+F+G+H,y6_missed_payroll,lightgbm_y3y6,holdout,auroc,0.483225,1.0000,"usual-payroll rows; never A or C; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.483/0.500; vs_single=e_dpo_proxy 0.6846846846846847; beats_single=False"
2026-09-19T00:10,R3,3,d2753bb5,-,y6_missed_payroll,dummy_prior,holdout,auroc,0.5,1.0000,constant train prevalence 0.0611
2026-09-19T00:10,R3,3,d2753bb5,E,y6_missed_payroll,single_e_dpo_proxy,holdout,auroc,0.684685,0.4207,sign=1; train_auc=0.6127; pick=train_best_allowed
2026-09-19T00:10,R3,3,d2753bb5,B+D+E+F+G+H,y6_zero_in_3,lightgbm_y3y6_diag,cv5_group,auroc,0.924323,0.7685,"CAUTION inverse-size diagnostic; CAUTION diagnostic only: one-sided size AUROC 0.12 is a strong inverse size proxy (two-sided 0.88); not a clean win; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.947/0.500; vs_single=h_share_group_in 0.9043434172722663; beats_single=True"
2026-09-19T00:10,R3,3,d2753bb5,B+D+E+F+G+H,y6_zero_in_3,lightgbm_y3y6_diag,holdout,auroc,0.946625,1.0000,"CAUTION inverse-size diagnostic; CAUTION diagnostic only: one-sided size AUROC 0.12 is a strong inverse size proxy (two-sided 0.88); not a clean win; trees=50; n_x=212; lags=1,3; meta=group_size,n_banking; vs_dummy=0.947/0.500; vs_single=h_share_group_in 0.9043434172722663; beats_single=True"
2026-09-19T00:10,R3,3,d2753bb5,-,y6_zero_in_3,dummy_prior,holdout,auroc,0.5,1.0000,CAUTION inverse-size diagnostic; constant train prevalence 0.0872
2026-09-19T00:10,R3,3,d2753bb5,H,y6_zero_in_3,single_h_share_group_in,holdout,auroc,0.904343,0.9870,CAUTION inverse-size diagnostic; sign=-1; train_auc=0.8592; pick=train_best_allowed
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h1,lightgbm_y1,cv5_group,mae,3.23802e+06,0.9426,"WIN vs hist_mean median_norm; trees=76; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.6957e+06; hist_mae=1.75649e+06; last_mae=2.10198e+06; gbm_medn=0.9810; hist_medn=1.0413; last_medn=1.3512; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h1,lightgbm_y1,holdout,mae,1.6957e+06,1.0000,"WIN vs hist_mean median_norm; trees=76; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.6957e+06; hist_mae=1.75649e+06; last_mae=2.10198e+06; gbm_medn=0.9810; hist_medn=1.0413; last_medn=1.3512; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h1,lightgbm_y1,holdout,mae_over_mean_abs,0.990242,1.0000,"WIN vs hist_mean median_norm; trees=76; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.6957e+06; hist_mae=1.75649e+06; last_mae=2.10198e+06; gbm_medn=0.9810; hist_medn=1.0413; last_medn=1.3512; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h1,lightgbm_y1,holdout,median_norm_mae,0.981034,1.0000,"WIN vs hist_mean median_norm; trees=76; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.6957e+06; hist_mae=1.75649e+06; last_mae=2.10198e+06; gbm_medn=0.9810; hist_medn=1.0413; last_medn=1.3512; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,hist_mean,holdout,mae,1.75649e+06,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,hist_mean,holdout,mae_over_mean_abs,1.02574,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,hist_mean,holdout,median_norm_mae,1.04127,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,last_value,holdout,mae,2.10198e+06,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,last_value,holdout,mae_over_mean_abs,1.2275,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h1,last_value,holdout,median_norm_mae,1.35124,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h3,lightgbm_y1,cv5_group,mae,3.44326e+06,0.8279,"WIN vs hist_mean median_norm; trees=111; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.47921e+06; hist_mae=1.86362e+06; last_mae=1.88373e+06; gbm_medn=1.0060; hist_medn=1.0881; last_medn=1.2352; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h3,lightgbm_y1,holdout,mae,1.47921e+06,1.0000,"WIN vs hist_mean median_norm; trees=111; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.47921e+06; hist_mae=1.86362e+06; last_mae=1.88373e+06; gbm_medn=1.0060; hist_medn=1.0881; last_medn=1.2352; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h3,lightgbm_y1,holdout,mae_over_mean_abs,0.951377,1.0000,"WIN vs hist_mean median_norm; trees=111; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.47921e+06; hist_mae=1.86362e+06; last_mae=1.88373e+06; gbm_medn=1.0060; hist_medn=1.0881; last_medn=1.2352; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_net_h3,lightgbm_y1,holdout,median_norm_mae,1.00599,1.0000,"WIN vs hist_mean median_norm; trees=111; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.47921e+06; hist_mae=1.86362e+06; last_mae=1.88373e+06; gbm_medn=1.0060; hist_medn=1.0881; last_medn=1.2352; beats_last=True"
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,hist_mean,holdout,mae,1.86362e+06,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,hist_mean,holdout,mae_over_mean_abs,1.19862,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,hist_mean,holdout,median_norm_mae,1.0881,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,last_value,holdout,mae,1.88373e+06,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,last_value,holdout,mae_over_mean_abs,1.21155,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:11,R3,3,0137801b,-,y1_net_h3,last_value,holdout,median_norm_mae,1.23517,1.0000,same rows as lightgbm_y1; series=net
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,cv5_group,auroc,0.61702,0.2318,"trees=60; cv_std=0.0584; beats_single_hold=False; top=h_n_siblings_active_lag3:0.029,h_group_size_lag1:0.022,a_out12:0.020,c_n_tx_lag1:0.016,c_salary_month_lag3:0.012,h_group_size:0.012"
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,holdout,auroc,0.222968,1.0000,"trees=60; cv_std=0.0584; beats_single_hold=False; top=h_n_siblings_active_lag3:0.029,h_group_size_lag1:0.022,a_out12:0.020,c_n_tx_lag1:0.016,c_salary_month_lag3:0.012,h_group_size:0.012"
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,dummy_prior,holdout,auroc,0.5,1.0000,sklearn DummyClassifier strategy=prior
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,single_h_group_size,holdout,auroc,0.460537,1.0000,sign=-; train_auc=0.5994; feat=h_group_size; min_cov=0.25
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ap_od30_ownp80,xgb_panel,holdout,pr_auc,0.0466106,1.0000,"trees=60; cv_std=0.0584; beats_single_hold=False; top=h_n_siblings_active_lag3:0.029,h_group_size_lag1:0.022,a_out12:0.020,c_n_tx_lag1:0.016,c_salary_month_lag3:0.012,h_group_size:0.012"
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,cv5_group,auroc,0.507858,0.1567,"trees=94; cv_std=0.0279; beats_single_hold=False; top=c_n_tx_lag1:0.014,d_tx_cp_share:0.012,f_has_loc:0.012,g_has_card_lag3:0.011,a_n_tx_lag1:0.011,d_tx_cp_share_lag1:0.010"
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,holdout,auroc,0.591561,1.0000,"trees=94; cv_std=0.0279; beats_single_hold=False; top=c_n_tx_lag1:0.014,d_tx_cp_share:0.012,f_has_loc:0.012,g_has_card_lag3:0.011,a_n_tx_lag1:0.011,d_tx_cp_share_lag1:0.010"
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,dummy_prior,holdout,auroc,0.5,1.0000,sklearn DummyClassifier strategy=prior
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,single_d_tx_cp_share,holdout,auroc,0.785828,1.0000,sign=-; train_auc=0.6114; feat=d_tx_cp_share; min_cov=0.25
2026-09-19T00:12,R3,3,0c6820b4,A+B+C+F+G+H+D,y5_ar_od30_sust,xgb_panel,holdout,pr_auc,0.0669789,1.0000,"trees=94; cv_std=0.0279; beats_single_hold=False; top=c_n_tx_lag1:0.014,d_tx_cp_share:0.012,f_has_loc:0.012,g_has_card_lag3:0.011,a_n_tx_lag1:0.011,d_tx_cp_share_lag1:0.010"
2026-09-19T00:12,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_liq_h1,lightgbm_y1,cv5_group,mae,4.01802e+06,0.9333,"WIN vs hist_mean median_norm; trees=100; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.09997e+07; hist_mae=1.4614e+07; last_mae=1.25231e+07; gbm_medn=0.4087; hist_medn=0.5442; last_medn=0.3852; beats_last=False"
2026-09-19T00:12,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_liq_h1,lightgbm_y1,holdout,mae,1.09997e+07,1.0000,"WIN vs hist_mean median_norm; trees=100; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.09997e+07; hist_mae=1.4614e+07; last_mae=1.25231e+07; gbm_medn=0.4087; hist_medn=0.5442; last_medn=0.3852; beats_last=False"
2026-09-19T00:12,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_liq_h1,lightgbm_y1,holdout,mae_over_mean_abs,0.797853,1.0000,"WIN vs hist_mean median_norm; trees=100; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.09997e+07; hist_mae=1.4614e+07; last_mae=1.25231e+07; gbm_medn=0.4087; hist_medn=0.5442; last_medn=0.3852; beats_last=False"
2026-09-19T00:12,R3,3,0137801b,A+B+C+D+E+F+G+H,y1_liq_h1,lightgbm_y1,holdout,median_norm_mae,0.408727,1.0000,"WIN vs hist_mean median_norm; trees=100; n_x=308; lags=1,3; meta=group_size,n_banking; gbm_mae=1.09997e+07; hist_mae=1.4614e+07; last_mae=1.25231e+07; gbm_medn=0.4087; hist_medn=0.5442; last_medn=0.3852; beats_last=False"
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,hist_mean,holdout,mae,1.4614e+07,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,hist_mean,holdout,mae_over_mean_abs,1.06001,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,hist_mean,holdout,median_norm_mae,0.544203,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,last_value,holdout,mae,1.25231e+07,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,last_value,holdout,mae_over_mean_abs,0.90835,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,0137801b,-,y1_liq_h1,last_value,holdout,median_norm_mae,0.385225,1.0000,same rows as lightgbm_y1; series=liq
2026-09-19T00:12,R3,3,22a1f47e,-,y2_neg_2of3,holdout_power,holdout,n,857,0.7987,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6503; ci=[0.5409,0.7597]; analytic_w=0.2470; train=17356/1271/0.0732; hold_cos=72; hold_pos_cos=6; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y2_neg_2of3,holdout_power,holdout,n_pos,23,0.7987,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6503; ci=[0.5409,0.7597]; analytic_w=0.2470; train=17356/1271/0.0732; hold_cos=72; hold_pos_cos=6; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y2_neg_2of3,holdout_power,holdout,base_rate,0.0268378,0.7987,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6503; ci=[0.5409,0.7597]; analytic_w=0.2470; train=17356/1271/0.0732; hold_cos=72; hold_pos_cos=6; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y2_neg_2of3,holdout_power,holdout,auroc_ci95_width,0.218748,0.7987,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6503; ci=[0.5409,0.7597]; analytic_w=0.2470; train=17356/1271/0.0732; hold_cos=72; hold_pos_cos=6; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y2_neg_2of3,holdout_power,holdout,low_power,1,0.7987,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6503; ci=[0.5409,0.7597]; analytic_w=0.2470; train=17356/1271/0.0732; hold_cos=72; hold_pos_cos=6; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ap_od30_ownp80,holdout_power,holdout,n,195,0.1817,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6446; ci=[0.4953,0.7940]; analytic_w=0.3223; train=4905/418/0.0852; hold_cos=28; hold_pos_cos=8; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ap_od30_ownp80,holdout_power,holdout,n_pos,14,0.1817,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6446; ci=[0.4953,0.7940]; analytic_w=0.3223; train=4905/418/0.0852; hold_cos=28; hold_pos_cos=8; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ap_od30_ownp80,holdout_power,holdout,base_rate,0.0717949,0.1817,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6446; ci=[0.4953,0.7940]; analytic_w=0.3223; train=4905/418/0.0852; hold_cos=28; hold_pos_cos=8; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ap_od30_ownp80,holdout_power,holdout,auroc_ci95_width,0.298737,0.1817,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6446; ci=[0.4953,0.7940]; analytic_w=0.3223; train=4905/418/0.0852; hold_cos=28; hold_pos_cos=8; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ap_od30_ownp80,holdout_power,holdout,low_power,1,0.1817,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6446; ci=[0.4953,0.7940]; analytic_w=0.3223; train=4905/418/0.0852; hold_cos=28; hold_pos_cos=8; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ar_od30_sust,holdout_power,holdout,n,165,0.1538,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6405; ci=[0.4459,0.8352]; analytic_w=0.4229; train=3315/237/0.0715; hold_cos=23; hold_pos_cos=5; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ar_od30_sust,holdout_power,holdout,n_pos,8,0.1538,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6405; ci=[0.4459,0.8352]; analytic_w=0.4229; train=3315/237/0.0715; hold_cos=23; hold_pos_cos=5; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ar_od30_sust,holdout_power,holdout,base_rate,0.0484848,0.1538,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6405; ci=[0.4459,0.8352]; analytic_w=0.4229; train=3315/237/0.0715; hold_cos=23; hold_pos_cos=5; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ar_od30_sust,holdout_power,holdout,auroc_ci95_width,0.389351,0.1538,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6405; ci=[0.4459,0.8352]; analytic_w=0.4229; train=3315/237/0.0715; hold_cos=23; hold_pos_cos=5; flag=LOW_POWER; usable=0"
2026-09-19T00:12,R3,3,22a1f47e,-,y5_ar_od30_sust,holdout_power,holdout,low_power,1,0.1538,"true_auc=0.65; n_boot=4000; seed=20260918; sim_auc=0.6405; ci=[0.4459,0.8352]; analytic_w=0.4229; train=3315/237/0.0715; hold_cos=23; hold_pos_cos=5; flag=LOW_POWER; usable=0"
